author,word1,word2,source
254,superman,circe,AC
12,coming down fast,arrival,AC
112,spice,girls,AC
235,animal farm,all animals are equal,AC
235,bb gun,the toy that everybody expects a kid,AC
235,shake,rattle,AC
39,say,hey,AC
110,goddess,moon,AC
19,fructose,cupboardtose,AC
235,7up,4 square,AC
200,motor cycle,valentino rossi,AC
309,we're onto my favourite subject,greek,AC
12,spaniels,brittany,AC
12,minor,league,AC
162,mendel,monk,AC
309,pogrom,auschwitz,AC
262,system,operating,AC
12,old buildings,earp's ordinary,AC
235,plessy v,water fountains,AC
221,made some tarts,pimp,AC
43,lake,loch lomond,AC
248,new zealand,kiwi,AC
133,ibuprofen,paracetemol,AC
133,vroom vroom,beep-beep,AC
97,war,horse,AC
254,gas,mask,AC
292,harvey,martin,AC
302,relaxation,massage,AC
12,jamaica,jerk,AC
235,home,safe,AC
262,black and white,color,AC
248,ping,traceroute,AC
286,fiction,fact,AC
312,thumb,tack,AC
118,form,factor,AC
12,hearts,diamonds,AC
122,sister,nurse,AC
254,back to work blade runner,dorothy,AC
235,pepper mill,pepper corns,AC
12,battalion,regiment,AC
262,beach boys,beach girls,AC
112,buy,love,AC
309,battle,gettysburg,AC
21,cigarettes,myself,AC
12,ionization,electrons,AC
235,tween,middle school,AC
309,pod,cast,AC
12,two women,war,AC
235,transylvania,vlad the impaler,AC
262,pods,seeds,AC
12,meltdown,chernobyl,AC
133,regional,accent,AC
133,russian roulette,russian dolls,AC
312,harrier,jump,AC
262,ring,finger,AC
12,telepathic,telekenetic,AC
235,not family,other people,AC
12,sadness,depression,AC
235,rental car,traveling,AC
235,overpopulate,starvation,AC
235,zelda,link,AC
133,orange,prince,AC
12,buddha,ho tai,AC
179,gasoline,diesel,AC
39,pizza,shakeys,AC
230,winchester,colt,AC
133,surf,turf,AC
242,fiction,story,AC
248,irritant,scratch,AC
262,fortune,cookie,AC
172,lucian,freudian,AC
133,swatter,squatter,AC
302,shareholder,stakeholder,AC
312,captain,cook,AC
202,sauce,ketchup,AC
248,billy,the kid,AC
200,lens,iris,AC
221,key,music,AC
235,discovering your best friend plays the same annoying game your brother always plays,coincidence,AC
302,movies,popcorn,AC
39,impulsive,unfocused,AC
39,yank,rebel,AC
235,squirrel,long small tree climbing animal with a bushy tail,AC
235,mikey,the boy who doesn't like anything,AC
12,elements,tablerow,AC
273,learning opportunity,more homework,AC
12,gray fleece,golden fleece,AC
242,today,rain,AC
133,green and looks like a blimp,thunderbird 2,AC
133,travel,log,AC
122,10-4 good buddy,boundary,AC
12,society,conformity,AC
115,avro,liquidation,AC
12,supernatural,paranormal,AC
112,swiss,cheese,AC
118,the shire,no 6,AC
12,shank,prison,AC
12,rare,well,AC
235,dna,recombinant,AC
254,chocolate,factory,AC
12,magnanimous,soul,AC
235,room,to grow,AC
25,island,archipelago,AC
312,tail,feather,AC
161,haystack,horses,AC
312,boy,friend,AC
254,starvation,emaciation,AC
12,intensity,amplitude,AC
248,zipper,fly,AC
104,bowser,giga,AC
39,criminal,politics,AC
235,homer simpson,marge simpson,AC
22,lifeforms,briofites,AC
12,and then there were none,none but the brave,AC
235,squidward,sponge bob,AC
248,everywhere,universal,AC
12,river,dance,AC
163,in,comfort,AC
235,don't know,ignorant,AC
122,bomb,cheese,AC
242,null,zero,AC
39,peg,round,AC
12,spicy,mild,AC
254,magnets,enjoyable,AC
115,bush,beat,AC
12,disabled,jumper,AC
299,troll,club,AC
133,entertainment,enter your password,AC
312,capillary,plaque,AC
302,cola,nut,AC
262,ireland,st,AC
12,told,story,AC
302,dime,store,AC
302,android,google,AC
12,phone,scam,AC
12,position uncertain,point of no return,AC
240,mr,gorgeous,AC
235,kiss,black and white makeup,AC
163,will,relatives,AC
235,pretty woman,medusa,AC
248,modem,router,AC
262,what the monk called the novice,name,AC
235,art,art carney,AC
317,pandemonium,paradise,AC
301,polyurethane,taxidermy,AC
133,park,life,AC
312,myth,busters,AC
39,winner,champ,AC
312,army,legion,AC
262,bob squarepants,bacon cheeseburger,AC
248,stoned,paul,AC
12,eggs,omelets,AC
12,totem pole,hierarchy,AC
248,sacrifice,offer,AC
39,bytes,dog,AC
312,the bismarck,hood,AC
37,hooch,cowpoke,AC
235,gesundheit,grandma,AC
118,beavis,he he he,AC
235,shop,little shop of horrors,AC
110,lack,gopher,AC
39,hey diddle diddle,cat,AC
299,boggled,startled,AC
39,bones,skull,AC
254,harmony,melody,AC
12,pimpernel,scarlet,AC
12,back,peddle,AC
312,skywalker,april,AC
235,furious,fast and,AC
12,void,galactic,AC
235,chiropractor,adjustments,AC
235,cramps,painful,AC
221,grimm's fairy tales,archetypal,AC
39,plate,saucer,AC
221,rat,fink,AC
248,to water,flow,AC
12,novella,narrative,AC
111,stamps,postage,AC
12,create,pbs,AC
43,archery,deer,AC
12,pile,driver,AC
302,waiter,grover,AC
115,hotel,bedbug,AC
12,san serif,helvetica,AC
83,22,batman,AC
12,trade,agreement,AC
118,nottingham,sherwood,AC
42,de france,chaffed,AC
12,socket,electrocution,AC
221,a pair of bacus'es,humour,AC
12,aluminum,ford trucks,AC
235,gusts,breezes,AC
235,web,charlotte's web,AC
299,mashed potatoes,bewildered,AC
12,panic,button,AC
110,submit,submit,AC
172,shirt,t,AC
272,mine,yours,AC
262,ness,nest,AC
39,waffle,dog,AC
235,bad attitude,that fool murdock,AC
273,the simpsons,doh,AC
118,beans,fart,AC
312,records,vinyl,AC
200,ideas,brainwaves,AC
262,jar,jelly,AC
235,fire,burns,AC
262,repellent,bug,AC
118,dirigible,plums,AC
12,pony,shetland,AC
235,pink,pretty in,AC
12,wood frog,poison dart frog,AC
133,strippers,chicken,AC
39,liability,insurance,AC
118,goldmine,clementine,AC
12,legs,feet,AC
97,rebar,impale,AC
39,salvation,army,AC
312,buster,keaton,AC
235,dried pasta,vacation bible school constructions made,AC
90,time,tardis,AC
312,saving,private,AC
12,minstrels,troubadours,AC
12,air,america,AC
133,beach boys,beached whale,AC
95,peanuts,peanut butter,AC
235,sculpture,the act of carving,AC
312,golf,volkswagen,AC
315,cruel,world,AC
235,hooker,person who crochets,AC
247,baden,baltimore,AC
262,apoplexy,medical condition,AC
196,filter,paper,AC
133,dunce cap,swimming cap,AC
130,men,raining,AC
111,homonid,primate,AC
248,she,who,AC
235,math,numbers,AC
124,pluck,chicken,AC
200,granola,dry,AC
235,belief,beliefnet,AC
44,don,academia,AC
110,american,international,AC
235,gypsum,gypsy rose lee,AC
254,actor,cinema,AC
312,order,masonic,AC
133,sealy,sleep,AC
302,crooked,nixon,AC
248,cheer,leader,AC
126,ruff,helen reddy,AC
262,poor fit,good fit,AC
97,wattles,i was late to the party with,AC
12,pain,management,AC
169,comic book,batman,AC
12,sundial,shadow,AC
299,philosophy,point,AC
12,relentless,oppressive,AC
156,softier,snuggles,AC
130,bra,mate,AC
12,leonard,psychiatrist,AC
12,mystifying,unprecedented,AC
272,jigawatts,flux-capacitor,AC
235,briquets,little pieces of charred wood,AC
118,hip,replacement,AC
262,dustbuster,duster,AC
111,neologism,trinity,AC
133,horse,pony,AC
235,spinach,swiss chard,AC
12,gusset,plate,AC
12,round and orange,union,AC
221,manipulation,machiavelli,AC
12,terminator,cybernetic,AC
235,handle,username,AC
302,saddle,sore,AC
312,wall,brick,AC
306,exploitation,sweatshops,AC
12,easy,company,AC
133,finger,knitting,AC
12,dog,corn,AC
39,make believe,government,AC
12,bear,cub,AC
43,wilma flintstone,george jetson,AC
44,aluminum,george and gracie,AC
37,mathematics,multi-dimensionalism,AC
42,crossed,jesus,AC
235,dodge,artful,AC
115,premonition,wait,AC
262,great lakes,michigan,AC
248,double,scoop,AC
164,axle,chassis,AC
230,dvi,set,AC
12,i have the,play,AC
312,oregon,trail,AC
12,track,cd,AC
262,isolation,alone,AC
39,board,solder,AC
235,elusive,butterfly,AC
133,sun,ny,AC
122,film,snot,AC
248,television,radio,AC
43,certification,teacher,AC
12,five,pentagram,AC
12,heraldry,coat of arms,AC
312,rumination,ponder,AC
302,five hundred,rummy,AC
235,leather,shoes,AC
12,clear,crystal,AC
242,standing on the hood of a chevy,joyride,AC
221,seasoning,autumning,AC
39,trap,shoot,AC
302,wholesale,change,AC
312,fight,club,AC
39,kiln,cremation,AC
248,weddings,party,AC
43,doctor's office,practice,AC
302,irs,audit,AC
12,merry christmas,razzleberry dressing,AC
262,obtuse angle,acute angle,AC
12,radiation,ionization,AC
150,imaginary number,quaternions,AC
293,say,michael jackson,AC
39,marble,alabaster,AC
161,writer,author,AC
118,collection,nouns,AC
133,naughty mael,naughty step,AC
61,trunk,junk,AC
302,frankenstein,vincent price,AC
254,nothingness,void,AC
12,backwards,reverse,AC
12,squad,leader,AC
39,subways,sandwiches,AC
118,rate,limiting,AC
302,executable,murderer,AC
39,illusion,reality,AC
133,troy donahue,toy story,AC
128,to infinity,their alive,AC
147,muscle,sterroid,AC
235,open,book,AC
317,czar,kaiser,AC
235,a day,an hour,AC
118,handcuffs,contract,AC
12,ming the merciless,nostalgia,AC
302,cowboy,x,AC
309,obvious,clear,AC
43,jail,brig,AC
133,went up the hill,pail of water,AC
133,domination,wolrd,AC
12,jamie oliver,oliver cromwell,AC
37,note,remember,AC
122,mom,palindrome,AC
133,rinse,spit,AC
12,grand mal seizure,grand marnier,AC
312,heart,muscle,AC
39,stella,marlon,AC
12,tune,name,AC
115,county,jail,AC
235,the last emperor of china,dead guy,AC
178,boobies,enticing,AC
39,go-go,dancer,AC
12,hamlets,settlements,AC
235,ears,hear,AC
12,con,flim-flam,AC
262,matching and batching,shipping and handling,AC
258,sinking ship,titanic,AC
235,being,existing,AC
133,1,direction,AC
235,deep fried mars bar,fried dandelion blossoms,AC
12,beginning,alpha and omega,AC
309,stolypin,lincoln,AC
302,league,20000,AC
235,study notes,yellow highlighter,AC
118,emotions,complications,AC
161,facial expressions,verbal expressions,AC
133,poodle,cockapoo,AC
111,homes,cribs,AC
12,zion,park,AC
312,blisters,serum,AC
172,golly,miss,AC
302,fire,hall,AC
12,drop,kick,AC
68,weather -,thunderstorms,AC
262,start of the road,beginning,AC
200,mods,scooter,AC
133,coma,patient,AC
39,nissan,datsun,AC
133,sea weed,why was the sand wet,AC
309,leather,restraints,AC
235,digital,fingers and toes,AC
12,sanctuary lamp,hunchback,AC
158,date,heartache,AC
235,hose,reaches from the house to the garden,AC
312,neutron,electron,AC
235,forgotten,lost,AC
39,data,frontier,AC
133,shrunk,kids,AC
235,caballero,gauchos,AC
258,brian epstein,the beatles,AC
235,down under,australia,AC
12,riverside,california,AC
200,intend,blueprint,AC
248,me,you,AC
8,peter pan & michael jackson,boy,AC
163,ready,fire,AC
22,monotheism,atheist,AC
76,confidence & paranoia,shakka,AC
309,g-man,x men,AC
179,pizza,pizza,AC
118,october,brotherhood,AC
235,nest,home,AC
221,love,hope,AC
248,ketch,up,AC
12,accounting,embezzlement,AC
39,nemesis,evil,AC
133,note,voltage,AC
43,projectile,vomit,AC
172,tomatoes,rotten,AC
241,thunder,flash,AC
179,bread,brioche,AC
108,lol,laugh,AC
12,frolic,play,AC
118,the claw,crab,AC
200,drywall,plaster,AC
262,building,architecture,AC
235,monkey suit,tuxedo,AC
235,snow,white,AC
39,pods,peas,AC
302,error,message,AC
12,attack,rommel,AC
315,manic,panic,AC
22,hops,plants,AC
235,goblet,chalice,AC
12,popcorn,peanuts,AC
235,bull,moose,AC
312,tone,deaf,AC
302,bell,liberty,AC
254,boastful,pride,AC
133,frat boy,wild boys,AC
168,preference,choice,AC
133,ruff & reddy,ben and jerry's,AC
12,up,down,AC
235,white,broadway,AC
122,roof,sun,AC
224,pegasus,wings,AC
12,motors,$35 ,AC
273,play ground,swings,AC
172,excitement,adrenalin,AC
39,there,yonder,AC
235,thomas jefferson,benjamin franklin,AC
12,positions,variations,AC
235,tangled,straighten it out,AC
118,captain,pugwash,AC
111,plaque,gingivitis,AC
235,suicides,plot element,AC
262,agony,pain,AC
71,poison,genetically-modified 'foods,AC
12,all animals are equal,napoleon,AC
163,sid & nancy,film,AC
235,castle,fortress,AC
12,gut,abdomen,AC
133,beach,surfing,AC
12,blimp,barrage balloon,AC
235,vitamins,chewable,AC
262,sectors,private,AC
12,rock,candy,AC
309,hydrocortisone,steroid,AC
4,blunder,injury,AC
242,belial jereboam,demon,AC
188,chisel,crowbar,AC
133,ed,edd,AC
235,and all,holden caulfield,AC
230,arundhati,hindu,AC
191,wet,life,AC
299,pizza,movie,AC
133,long running cumulative series,box set,AC
262,hops,hopscotch,AC
235,someone,a person,AC
248,fishermans,net,AC
12,oak,knoll,AC
39,london's west end,las vegas strip,AC
262,birdie,bird,AC
164,equation,formula,AC
272,amazing,astonishing,AC
172,flamingo,waters,AC
262,drag race,race car,AC
262,best,man,AC
309,system,analyst,AC
221,nonsense,truth's,AC
39,food,fight,AC
248,scout,spy,AC
262,grams,crackers,AC
248,onions,cramps,AC
42,gargoyles,gremlins,AC
235,assist,help,AC
306,translation it must be accurate so that readers don't misunderstand,right,AC
118,commission,back-hander,AC
235,about,round,AC
118,frisbee,world,AC
39,waves on the ocean,surf,AC
115,bank,river,AC
235,sticks,hickety pickety my black hen,AC
111,square,peg,AC
110,discriminating,accepting,AC
12,instrument,calibration,AC
235,exhale,die,AC
312,klansman,film,AC
25,magazine,waiting room,AC
12,crappy defense,spoiled,AC
133,lift,elevator,AC
235,auctioneer,ritual,AC
12,wall,barrier,AC
235,smile,smiley face,AC
248,mentor,apprentice,AC
12,cemetery,ridge,AC
172,manipulation of perception,glasses,AC
133,mound,earth,AC
235,experience,jimi hendrix,AC
12,oo ee oo ah ah,ting tang walla-walla bing bang,AC
39,lame,broken,AC
235,zimmer,darkover,AC
262,time,clock,AC
235,prophet,seer,AC
12,beach boys,i get around,AC
302,army,ants,AC
39,302,289,AC
42,hermiony,muggle,AC
12,mudblood,elitism,AC
12,lazy,susan,AC
12,black hole,judgment at nuremberg,AC
312,cold,gyroscope,AC
207,tin,metal canister,AC
12,value,added,AC
12,vulcan,avro,AC
312,stock,room,AC
262,ancient,old,AC
309,bounty soft,compensation,AC
12,menace,putin,AC
39,wallendas,guy,AC
12,defense,linemen,AC
235,police officers,cops,AC
12,rupert bear,nutwood,AC
12,little,john,AC
241,bb,leg lamp,AC
12,gut,instinct,AC
309,tired,pooped,AC
315,movie,talkies,AC
210,current,tide,AC
235,radial arm saw,radiolarians,AC
235,thespian,footlights,AC
312,revere,honour,AC
39,ade,sunny,AC
241,rum,drink,AC
133,fatal dose,relatives,AC
63,stockings,silk,AC
133,sandwich,board,AC
235,deranged,dr,AC
312,underpants,lingerie,AC
235,football,bleachers,AC
164,matter,personal,AC
302,humbug,candy,AC
235,asterix,star,AC
312,maintenance,crew,AC
12,dorothy,gale,AC
262,a substance that has a physiological effect,vitamins,AC
254,blood,red,AC
133,area,fifty-one,AC
235,customer,client,AC
12,big bird,sesame,AC
262,charlie,chaplin,AC
12,illuminati,odessa,AC
254,murder,intent,AC
235,harvest,john deere,AC
142,peanuts,cracker jack,AC
12,barista,coffee,AC
172,lime,coconut,AC
312,dusk,maiden,AC
302,rocz,curling,AC
235,silo,silage,AC
12,bored,distracted,AC
39,component,slot,AC
254,ribs,bone,AC
133,jungle,goerge,AC
309,players,bar,AC
262,box,top,AC
248,factory,smoke,AC
248,bread,winner,AC
172,attack,surprise,AC
309,influenza,pandemic,AC
254,cannabis,high,AC
12,flack,degrelle,AC
302,abrogate,watergate,AC
235,nails,hammer,AC
262,house,guest,AC
235,development,growth,AC
118,gamma,radiation,AC
242,rocking horse,wooden,AC
118,general,grant,AC
235,dogs,feet,AC
12,private,corporal,AC
262,hall,pass,AC
133,but if you don't have enough to go around,deep fried mars bar,AC
12,brigade,stonewall,AC
12,control,panel,AC
235,grits,hominy,AC
133,godwin's law,ohm's law,AC
221,olive drab,those green plastic army men,AC
133,liner,transatlantic,AC
118,pieces,reece's,AC
39,hammie the,pinky and the brain,AC
172,over,game,AC
12,prime,cut,AC
315,city,rome,AC
125,royal,oops again,AC
262,fifty-one,mystery,AC
122,downer,feather,AC
65,holder,container,AC
178,goldfield,goldstein,AC
12,shyster,litigators,AC
262,lazy river,sea,AC
12,william iii,orange,AC
12,french,cuisine,AC
12,medal,eiserne kreuz,AC
299,sith lord,skywalker,AC
200,the old country,the black country,AC
12,green eyed monster,bad kitty,AC
12,dutch chips,pom frites hey,AC
12,card game,mille bornes,AC
12,my cousin tom,our american cousin,AC
120,ketchup,french fries,AC
235,some pig,peppa,AC
12,sticky,fingers,AC
262,failure,dying,AC
12,galaxy,being,AC
118,legion,anonymous,AC
262,thank you,please,AC
133,organism,organ,AC
39,john,ford,AC
309,i didn't mean you were grumpy,truth is i am grumpy,AC
12,gigolo,escort,AC
241,lens,gravitational,AC
39,laser,disc,AC
12,lollipop,tootsie pop,AC
118,sunlight,fairy,AC
262,ball,bowling,AC
262,vacation,holiday,AC
248,rune,ancient,AC
12,medusa,perseus,AC
133,smile,for the camera,AC
133,silver,2nd,AC
12,weigh,scales,AC
262,welded,heat,AC
239,penny,wasteful,AC
312,fairy,lights,AC
200,not for sale,worthless,AC
12,betty spaghetty,there's no crying in baseball,AC
118,chaos theory,neutral,AC
111,peanut tank,panzer tank,AC
235,proximate,distal,AC
39,nothing,everything,AC
248,hawkeye,radar,AC
12,hunchback,gargoyles,AC
210,tank,tankcat,AC
12,diplomatic,pouch,AC
115,shadow,hood,AC
133,daffy,bugs bunny,AC
262,loser,winner,AC
12,house,doctor,AC
258,17-Oct,world series,AC
12,death,mobile,AC
248,franks,stamps,AC
235,red,deck of cards,AC
12,arrogant,cheeky,AC
258,my mom's cousin the piano teacher,liberace,AC
12,run,time,AC
235,the princess and the pea,once upon a mattress,AC
309,spy,undercover,AC
178,ceremony,pomp,AC
262,box cars and dining cars and flatbeds,trip,AC
235,doppleganger,william wilson,AC
110,claymore,sword,AC
112,again,repeat,AC
12,cents,farthings,AC
235,misquote,similarity,AC
302,tennis,anyone,AC
258,amulet,rune,AC
19,corruption,necklaces,AC
241,pruned,branch,AC
39,arrogance,penguin,AC
163,tased,floored,AC
262,semantics,exact words,AC
12,pie,crust,AC
39,bottle,beer,AC
248,no,86,AC
118,in,out laws,AC
235,jonathan winters,maudie,AC
235,splish,splash,AC
118,church,social control,AC
254,tea,cake,AC
12,taxation,revenue,AC
111,npr,bbn,AC
312,dog,fish,AC
22,peace,harmony,AC
118,phone booth,nsa,AC
312,fruit,salad,AC
12,john wesley harding,snore,AC
12,shopping,stress,AC
262,fancy gateway,cruise,AC
241,transformation,transubstantiation,AC
12,three,pad,AC
12,pitch,gravel,AC
312,ireland,leprechauns,AC
118,ship,ahoy,AC
115,vaccine,panic,AC
112,scum,clean,AC
235,polo,marco polo,AC
262,detectives,police officers,AC
37,archilles,kryptonite,AC
39,deteriorate,zombie,AC
12,in,out,AC
111,walk,stroll,AC
39,myth,busters,AC
12,sore,loser,AC
311,minotaur,myth,AC
235,data,his brother,AC
39,flying,walendos,AC
12,prediction,precognition,AC
39,pastures,horses,AC
95,burglar,thief,AC
39,surprised,expectations,AC
306,angle,angel,AC
12,foe,enemy,AC
133,course,college,AC
317,mormon,price,AC
12,restrict,access,AC
179,celebrities,famous,AC
118,pasty,faced,AC
113,area,multiplication,AC
235,cake,cake and ice cream for a birthday party,AC
113,old guy with greasy hair,santa clause,AC
12,dude,ranch,AC
80,candy,peppermint,AC
309,graph,paper,AC
12,marilyn,chambers,AC
12,result,consequence,AC
39,burglar,hoodlum,AC
254,ruins,legacy,AC
110,eyeballs,sense,AC
235,wind,chime,AC
12,loud,ness,AC
248,war,peace,AC
161,exploitation,manipulation,AC
210,cubby,wicker,AC
12,clay,linebacker,AC
267,michigan,little,AC
39,mother,teresa,AC
118,investment trust,scam,AC
254,bee,queen,AC
235,jerks,cousins,AC
309,canada,dry,AC
133,identity,crisis,AC
12,fender,gibson,AC
240,happiness,sunshine,AC
312,bob,diesel,AC
262,chocolate,hot,AC
312,toastmasters,speech,AC
12,pistol,holster,AC
235,chapel,going to the chapel,AC
115,prince,prance,AC
248,griffindor,potter,AC
262,reggae,pop,AC
235,dog,animal companion,AC
142,first,kiss,AC
200,friend,tree,AC
235,connor,movie,AC
235,spaghetti and meatballs,cloudy with a chance of,AC
133,arrival,departure,AC
133,social,phobia,AC
39,numbers,runner,AC
262,faith,believe,AC
133,snakes snails puppy dog tails,magic dance,AC
312,foil,rapier,AC
12,restraints,attendant,AC
262,minerals,mining,AC
12,prison,camp,AC
125,goats,sheep,AC
235,methodologies,routines,AC
39,evaluation,opinion,AC
235,trimmers,clippers,AC
