"Bug
ID",Product,Component,Assignee,Status,Resolution,Summary,Changed,"Assignee
Real
Name",Classification,Hardware,"Number of
Comments",Opened,OS,Priority,Reporter,"Reporter
Real
Name",Severity,"Target
Milestone",Version,Votes
25900,JDT,Text,daniel_megert,VERIFIED,FIXED,NPE in CompilationUnitEditor,11/14/2002 9:19,Dani Megert,Eclipse,PC,5,11/8/2002 11:56,Windows 2000,P1,dirk_baeumer,Dirk Baeumer,critical,2.1 M3,2.1,0
30380,JDT,Text,daniel_megert,VERIFIED,FIXED,Show outline doesn't get focus,2/26/2003 10:37,Dani Megert,Eclipse,All,10,1/28/2003 9:01,All,P1,boris,Boris Pruessmann,critical,2.1 RC1,2.1,0
62840,JDT,Text,daniel_megert,VERIFIED,FIXED,NPE while pasting,5/20/2004 12:16,Dani Megert,Eclipse,PC,8,5/19/2004 0:07,Windows XP,P1,wassim.melhem,Wassim Melhem,critical,3.0 M9,3,0
67424,Platform,Text,daniel_megert,VERIFIED,FIXED,Deadlock in AnnotationPainter,6/22/2004 7:31,Dani Megert,Eclipse,PC,9,6/16/2004 6:04,Windows XP,P1,mmo,Michael Moser,major,3.0 RC3,3,0
86177,Platform,Text,daniel_megert,VERIFIED,FIXED,"[implementation][preferences] crash with non-""system default"" foreground/background colors",4/13/2005 12:17,Dani Megert,Eclipse,PC,11,2/22/2005 13:26,Windows XP,P1,s.s,Shinjiro Sueda,major,3.1 M6,3.1,0
89013,JDT,Debug,daniel_megert,VERIFIED,FIXED,Changes to ResultCollector --> API,4/4/2005 11:54,Dani Megert,Eclipse,PC,9,3/24/2005 12:58,Windows XP,P1,Darin_Swanson,Darin Swanson,critical,3.1 M6,3.1,0
89393,Platform,Text,daniel_megert,VERIFIED,FIXED,[Undo] - Rename CU scenario - undo becomes disabled in renamed editor,5/11/2005 13:40,Dani Megert,Eclipse,PC,11,3/29/2005 14:39,Windows XP,P1,susan,Susan McCourt ,major,3.1 M7,3.1,0
92070,Platform,Text,daniel_megert,VERIFIED,FIXED,[typing] Undo runs on wrong editor,5/10/2005 13:29,Dani Megert,Eclipse,PC,8,4/20/2005 9:58,Linux-GTK,P1,eclipse,Tom Hofmann,major,3.1 M7,3.1,0
109104,JDT,Text,daniel_megert,VERIFIED,FIXED,Editor save does not write to disk (intermittent),1/5/2006 9:01,Dani Megert,Eclipse,PC,13,9/8/2005 17:35,Windows 2000,P1,john.arthorne,John Arthorne,critical,3.1.1,3.1,0
109168,JDT,Text,daniel_megert,VERIFIED,FIXED,Selection automatically jumps to warning inside the selected source range,9/20/2005 6:21,Dani Megert,Eclipse,PC,4,9/9/2005 12:00,Windows XP,P1,markus_keller,Markus Keller,critical,3.2 M2,3.2,0
125013,JDT,Text,daniel_megert,VERIFIED,FIXED,[misc] deadlock in PreferencesAdapter.firePropertyChangeEvent,2/14/2006 11:29,Dani Megert,Eclipse,PC,6,1/24/2006 10:50,All,P1,eclipse,Tom Hofmann,critical,3.2 M5,3.2,0
135515,JDT,Text,daniel_megert,VERIFIED,FIXED,2 ASTs created while typing,4/26/2006 11:11,Dani Megert,Eclipse,PC,11,4/7/2006 6:35,Windows XP,P1,jerome_lanneluc,Jerome Lanneluc,major,3.2 RC1,3.1,0
467309,Platform,Debug,daniel_megert,VERIFIED,FIXED,NPE in LaunchViewBreadcrumb.dispose,5/14/2015 14:54,Dani Megert,Eclipse,All,5,5/14/2015 4:35,All,P1,daniel_megert,Dani Megert,major,4.5 RC1,4.5,0
1531,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Feature: navigate from console output to resource (1G81S73),10/18/2001 11:09,Darin Wright,Eclipse,All,14,10/10/2001 22:14,Windows NT,P1,erich_gamma,Erich Gamma,enhancement,---,2,0
1546,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Remote Evaluation (AST evaluation),4/1/2002 9:49,Darin Wright,Eclipse,All,12,10/10/2001 22:15,Windows NT,P1,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
1567,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Full build caused hot code replace failure (1GDH1CH),12/5/2001 15:27,Darin Wright,Eclipse,All,11,10/10/2001 22:15,Windows NT,P1,darin.eclipse,Darin Wright,critical,---,2,0
1635,JDT,Debug,darin.eclipse,VERIFIED,FIXED,README: Attach launching not working with debug element selection (1GF5ZQC),11/30/2001 12:33,Darin Wright,Eclipse,All,5,10/10/2001 22:16,All,P1,eclipse,Joe Szurszewski,critical,---,2,0
1655,JDT,Debug,darin.eclipse,VERIFIED,FIXED,BUG - Timing out on toString; total redraw of debug view (1GG8SQJ),10/24/2001 6:37,Darin Wright,Eclipse,All,4,10/10/2001 22:17,Windows NT,P1,Darin_Swanson,Darin Swanson,minor,---,2,0
1665,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Drop to frame hangs if after invoke (1GH3XDA),12/13/2001 10:52,Darin Wright,Eclipse,All,6,10/10/2001 22:17,All,P1,jerome_lanneluc,Jerome Lanneluc,minor,---,2,0
1682,JDT,Debug,darin.eclipse,VERIFIED,WORKSFORME,Inspected variable children not always updating (1GIGIX5),10/24/2001 6:38,Darin Wright,Eclipse,All,4,10/10/2001 22:17,All,P1,Darin_Swanson,Darin Swanson,minor,---,2,0
1693,JDT,Debug,darin.eclipse,VERIFIED,FIXED,JDT conditional breakpoints (1GIVKP1),3/22/2002 18:53,Darin Wright,Eclipse,All,7,10/10/2001 22:17,All,P1,jared_burns,Jared Burns,normal,2.0 M6,2,0
1700,JDT,Debug,darin.eclipse,VERIFIED,FIXED,JSP Support for 2.0 (1GJ8LK3),10/11/2001 14:57,Darin Wright,Eclipse,All,3,10/10/2001 22:17,All,P1,darin.eclipse,Darin Wright,normal,---,2,0
1701,JDT,Debug,darin.eclipse,VERIFIED,WORKSFORME,IDE not activated when target closed (1GJ8NOD),10/24/2001 6:38,Darin Wright,Eclipse,All,4,10/10/2001 22:17,Windows 2000,P1,nick_edgar,Nick Edgar,minor,---,2,0
1737,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Feature: filter static initializers (1GKQHTT),10/31/2001 14:54,Darin Wright,Eclipse,All,5,10/10/2001 22:18,All,P1,darin.eclipse,Darin Wright,normal,---,2,0
1759,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Widget is disposed error on breakpoint properties (1GLE3NA),10/19/2001 16:22,Darin Wright,Eclipse,All,10,10/10/2001 22:18,All,P1,eclipse,Joe Szurszewski,critical,---,2,0
4576,JDT,Debug,darin.eclipse,VERIFIED,FIXED,"Thread suspend/resume errors in classes with the ""same"" name",10/25/2001 9:35,Darin Wright,Eclipse,PC,9,10/11/2001 14:19,Linux,P1,jared_burns,Jared Burns,normal,---,2,0
4951,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoints remain installed after target terminates,10/15/2001 10:52,Darin Wright,Eclipse,PC,5,10/12/2001 18:10,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
4952,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Multiple breakpoints on the same line,10/15/2001 11:15,Darin Wright,Eclipse,PC,2,10/12/2001 18:12,Windows 2000,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
4955,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Hit count breakpoint does not re-enable,10/15/2001 11:38,Darin Wright,Eclipse,PC,2,10/12/2001 18:20,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
5083,JDT,Debug,darin.eclipse,VERIFIED,DUPLICATE,Breakpoint not hit,10/19/2001 11:45,Darin Wright,Eclipse,PC,5,10/18/2001 14:14,Windows NT,P1,knut_radloff,Knut Radloff,normal,---,2,0
5129,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Copy is disabled in the console,11/1/2001 9:04,Darin Wright,Eclipse,PC,7,10/22/2001 5:32,Windows 2000,P1,jerome_lanneluc,Jerome Lanneluc,major,---,2,0
5162,JDT,Debug,darin.eclipse,VERIFIED,FIXED,1.0 -- JSP breakpoints don't get removed,4/16/2002 23:33,Darin Wright,Eclipse,PC,8,10/22/2001 19:53,Windows 2000,P1,jed.anderson,Jed Anderson,normal,2.0 M6,2,0
5163,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Launcher Timeouts on Win98,1/2/2003 8:46,Darin Wright,Eclipse,PC,17,10/23/2001 3:25,Windows 98,P1,aeschli,Martin Aeschlimann,normal,---,2,0
5257,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Set breakpoint takes very long,11/13/2001 10:44,Darin Wright,Eclipse,PC,10,10/25/2001 12:58,Windows 2000,P1,aeschli,Martin Aeschlimann,normal,---,2,0
5260,JDT,Debug,darin.eclipse,VERIFIED,FIXED,TVT: Properties view for debug process is missing substitution variable,12/18/2001 11:36,Darin Wright,Eclipse,PC,7,10/25/2001 13:56,All,P1,kehn,Dan Kehn,normal,---,2,0
5307,JDT,Debug,darin.eclipse,VERIFIED,FIXED,TVT1: Hardcoded category name in Debug (org.eclipse.debug.ui\plugin.xml),3/5/2002 17:23,Darin Wright,Eclipse,PC,10,10/26/2001 15:37,Windows 2000,P1,kehn,Dan Kehn,normal,---,1,0
5340,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Cancelling add exception breakpoint has no effect,10/31/2001 15:05,Darin Wright,Eclipse,PC,6,10/29/2001 14:58,Windows 2000,P1,john.arthorne,John Arthorne,normal,---,2,0
5349,Platform,Debug,darin.eclipse,VERIFIED,FIXED,ClassCastExceptions caused by BreakpointManager,10/31/2001 14:22,Darin Wright,Eclipse,PC,6,10/30/2001 7:56,Windows NT,P1,daniel_megert,Dani Megert,blocker,---,2,0
5467,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Bad import in LocalEvaluationEngine,11/2/2001 11:31,Darin Wright,Eclipse,PC,3,11/2/2001 10:10,Windows NT,P1,daniel_megert,Dani Megert,normal,---,2,0
5495,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoint not installed if filename has underscore,4/17/2002 9:17,Darin Wright,Eclipse,PC,3,11/2/2001 15:23,Windows 2000,P1,paulacox,Paula Cox (WSAD),blocker,2.0 M6,1,0
5623,JDT,Debug,darin.eclipse,VERIFIED,FIXED,JDK 1.4 hot swap,11/14/2001 23:02,Darin Wright,Eclipse,PC,6,11/7/2001 11:29,All,P1,jared_burns,Jared Burns,normal,---,2,0
5630,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Drop to frame does not re-select top stack frame,11/8/2001 13:03,Darin Wright,Eclipse,PC,4,11/7/2001 12:14,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
5631,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoint not reinstalled after hot swap,11/8/2001 12:46,Darin Wright,Eclipse,PC,4,11/7/2001 12:16,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
5666,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoints do not work on class with native methods,1/29/2002 10:55,Darin Wright,Eclipse,PC,16,11/8/2001 11:32,Windows 2000,P1,corrieb,Ben Corrie,normal,2.0 M3,2,0
5686,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Launch/Run actions should be available on menubar,12/17/2001 9:29,Darin Wright,Eclipse,Other,10,11/8/2001 16:31,other,P1,nick_edgar,Nick Edgar,normal,---,2,0
5791,JDT,Debug,darin.eclipse,VERIFIED,FIXED,NPE in SocketUtil,11/14/2001 23:08,Darin Wright,Eclipse,PC,4,11/12/2001 10:13,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
5854,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoint marker deleted without notifying breakpoint object,1/16/2002 13:01,Darin Wright,Eclipse,PC,4,11/13/2001 12:37,Linux,P1,jared_burns,Jared Burns,normal,2.0 M2,2,0
5896,JDT,Debug,darin.eclipse,VERIFIED,FIXED,NPE out of LaunchManagerVisitor on shutdown,11/15/2001 8:56,Darin Wright,Eclipse,PC,4,11/14/2001 10:42,other,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
5941,JDT,Debug,darin.eclipse,VERIFIED,FIXED,hot swap fails when native method on stack,12/5/2001 16:11,Darin Wright,Eclipse,PC,7,11/14/2001 23:02,Windows 2000,P1,darin.eclipse,Darin Wright,critical,---,2,0
6089,JDT,Debug,darin.eclipse,VERIFIED,FIXED,display view code assist cotext should be receiving type,3/20/2002 19:42,Darin Wright,Eclipse,PC,8,11/19/2001 19:47,other,P1,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
6187,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Hot swap in main causes Eclipse to crash,12/5/2001 16:17,Darin Wright,Eclipse,PC,5,11/21/2001 15:30,other,P1,Darin_Swanson,Darin Swanson,critical,---,2,0
6212,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Debug view toolbar/menu pollution,3/20/2002 19:55,Darin Wright,Eclipse,PC,7,11/21/2001 18:46,All,P1,darin.eclipse,Darin Wright,major,2.0 M5,2,0
6216,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Help for debug views in 1.0,12/4/2001 13:07,Darin Wright,Eclipse,PC,7,11/21/2001 19:48,other,P1,darin.eclipse,Darin Wright,normal,---,1,0
6248,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Insufficient error reporting in JavaApplicationLauncher,12/3/2001 15:28,Darin Wright,Eclipse,PC,15,11/23/2001 5:40,Windows 2000,P1,erich_gamma,Erich Gamma,critical,---,2,0
6326,JDT,Debug,darin.eclipse,VERIFIED,FIXED,JDI: VirtualMachine.classesByName() fails for arrays,12/13/2001 17:37,Darin Wright,Eclipse,PC,17,11/26/2001 13:53,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6370,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Breakpoint Properties Dialog,2/11/2002 10:24,Darin Wright,Eclipse,All,7,11/27/2001 15:57,All,P1,darin.eclipse,Darin Wright,enhancement,2.0 M3,2,0
6393,JDT,Debug,darin.eclipse,VERIFIED,FIXED,No stack frames shown after breakpoint hit,12/20/2001 17:35,Darin Wright,Eclipse,PC,8,11/28/2001 14:58,Windows 2000,P1,jed.anderson,Jed Anderson,critical,---,2,0
6408,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Attempts to set breakpoint on unsaved resource fails,2/5/2002 9:53,Darin Wright,Eclipse,PC,14,11/28/2001 19:02,Windows 2000,P1,jed.anderson,Jed Anderson,normal,2.0 M3,2,0
6437,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Timeout when launching,1/22/2004 22:00,Darin Wright,Eclipse,PC,20,11/29/2001 12:24,Windows 2000,P1,darin.eclipse,Darin Wright,critical,---,2,0
6519,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Evaluation failed message for deprecated method,12/3/2001 20:47,Darin Wright,Eclipse,PC,3,12/3/2001 16:08,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6548,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Missing mnemonics in Debug preferences,1/10/2002 11:05,Darin Wright,Eclipse,PC,3,12/4/2001 9:15,Windows 2000,P1,Tod_Creasey,Tod Creasey,normal,---,1,0
6576,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Efficiency - use computeStackFrames internally,12/10/2001 11:59,Darin Wright,Eclipse,PC,7,12/4/2001 21:55,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6582,JDT,Debug,darin.eclipse,VERIFIED,FIXED,VMPreferencePage - CheckboxTableViewer has no columns anymore,12/6/2001 11:15,Darin Wright,Eclipse,PC,8,12/5/2001 7:17,All,P1,Claude_Knaus,Claude Knaus,blocker,---,2,0
6613,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Drop frame above native frame does not work on 1.4,12/10/2001 12:13,Darin Wright,Eclipse,PC,4,12/5/2001 16:29,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6640,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Method ID of 0 is valid JDWP,12/10/2001 15:48,Darin Wright,Eclipse,PC,6,12/6/2001 10:54,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6746,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Class cast exception during hotswap,12/10/2001 15:43,Darin Wright,Eclipse,PC,5,12/10/2001 13:11,Windows 2000,P1,darin.eclipse,Darin Wright,critical,---,2,0
6954,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Use new workbench API for openning perspective,12/20/2001 12:50,Darin Wright,Eclipse,PC,5,12/14/2001 12:30,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
6955,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Java launch config should support classpath/bootpath,3/20/2002 20:14,Darin Wright,Eclipse,PC,7,12/14/2001 12:34,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M5,2,0
7003,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Debug With menu launches incorrect program (not finding selection),12/18/2001 11:30,Darin Wright,Eclipse,PC,5,12/17/2001 11:30,other,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
7167,Platform,Debug,darin.eclipse,VERIFIED,FIXED,NPE shutting down in abstract debug view 'save state',12/27/2001 13:36,Darin Wright,Eclipse,PC,4,12/21/2001 21:44,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
7209,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Run to line is broken,1/2/2002 15:18,Darin Wright,Eclipse,PC,5,12/31/2001 14:45,Windows 2000,P1,darin.eclipse,Darin Wright,normal,---,2,0
7507,JDT,Debug,darin.eclipse,VERIFIED,FIXED,debugger keyboard shortcuts do not work in 20020109,6/19/2002 21:32,Darin Wright,Eclipse,PC,18,1/11/2002 16:37,Windows 2000,P1,jbraeuchi,Jakob Braeuchi,normal,2.0 M6,2,0
7513,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Terminate and remove fails to remove when timeouts occur,1/15/2002 11:06,Darin Wright,Eclipse,PC,4,1/11/2002 18:06,Windows 2000,P1,jed.anderson,Jed Anderson,normal,2.0 M2,2,0
7578,Platform,Debug,darin.eclipse,VERIFIED,FIXED,.metadata launch files not in correct location,1/16/2002 11:06,Darin Wright,Eclipse,PC,4,1/14/2002 17:42,other,P1,Darin_Swanson,Darin Swanson,normal,2.0 M2,2,0
7580,Platform,Debug,darin.eclipse,VERIFIED,FIXED,NPE out of AbstractDebugEventHandler on shutdown,1/15/2002 10:58,Darin Wright,Eclipse,PC,4,1/14/2002 17:46,other,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
7626,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Widget is disposed error relaunching,1/21/2002 12:26,Darin Wright,Eclipse,PC,7,1/15/2002 12:00,Windows 2000,P1,Tod_Creasey,Tod Creasey,normal,2.0 M2,2,0
8005,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Terminate & Remove disabled,1/23/2002 23:11,Darin Wright,Eclipse,PC,6,1/22/2002 10:41,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M2,2,0
8012,JDT,Debug,darin.eclipse,VERIFIED,FIXED,"Smart frame dropping is slow, and no busy cursor",1/24/2002 12:53,Darin Wright,Eclipse,PC,10,1/22/2002 11:47,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M3,2,0
8013,JDT,Debug,darin.eclipse,VERIFIED,FIXED,No failure message when frame dropping failed after HotSwap,2/4/2002 10:16,Darin Wright,Eclipse,PC,7,1/22/2002 11:50,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M3,2,0
8053,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Debug view actions do not update after evaluation completes,1/29/2002 10:01,Darin Wright,Eclipse,PC,4,1/22/2002 17:18,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M2,2,0
8059,Platform,Debug,darin.eclipse,VERIFIED,FIXED,NPE out of ControlActionDelegate,1/24/2002 12:16,Darin Wright,Eclipse,PC,6,1/22/2002 18:25,other,P1,Darin_Swanson,Darin Swanson,critical,2.0 M2,2,0
8245,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Launch preferences page problems,2/5/2002 10:59,Darin Wright,Eclipse,PC,4,1/23/2002 14:34,Windows 2000,P1,Tod_Creasey,Tod Creasey,normal,2.0 M3,2,0
8318,Platform,Debug,darin.eclipse,VERIFIED,FIXED,"internal error occured, if open the menu ""Debug -> Debug History""",1/26/2002 10:25,Darin Wright,Eclipse,PC,4,1/23/2002 16:21,Linux-GTK,P1,Tokei.Ihto,,critical,2.0 M2,2,0
8323,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Debugger Source Lookup dialog : minor fixes,2/4/2002 10:33,Darin Wright,Eclipse,PC,3,1/23/2002 16:29,other,P1,Darin_Swanson,Darin Swanson,normal,2.0 M3,2,0
8388,JDT,Debug,darin.eclipse,VERIFIED,FIXED,NPE from HCR Manager,1/24/2002 12:27,Darin Wright,Eclipse,PC,4,1/24/2002 12:10,Windows 2000,P1,darin.eclipse,Darin Wright,critical,2.0 M2,2,0
8457,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Stepping in obsolete methods should be disabled,1/29/2002 10:41,Darin Wright,Eclipse,Other,5,1/25/2002 8:42,other,P1,jared_burns,Jared Burns,normal,---,2,0
8679,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Hit count ignored on breakpoints,1/29/2002 11:58,Darin Wright,Eclipse,Other,3,1/29/2002 10:57,other,P1,eclipse,Joe Szurszewski,normal,2.0 M3,2,0
8966,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Debug Perspective is not automatically select the servlet thread,4/19/2002 15:17,Darin Wright,Eclipse,PC,10,2/1/2002 14:59,Windows 2000,P1,jcyfung,Jane Fung,normal,---,1,0
9034,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Variables view should scroll to display new variables,6/26/2006 17:36,Darin Wright,Eclipse,PC,13,2/4/2002 10:31,Windows 2000,P1,Darin_Swanson,Darin Swanson,enhancement,2.0 M6,2,0
9079,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Pattern breakpoints show as <unknown>,4/17/2002 9:19,Darin Wright,Eclipse,PC,21,2/4/2002 17:34,Windows 2000,P1,jcagle,Jay Cagle,normal,2.0 M6,2,0
9111,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Invalid thread access running test suite,2/11/2002 10:17,Darin Wright,Eclipse,PC,4,2/5/2002 11:36,other,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
9194,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Attempting to modify locked resource tree in BreakpointManager,2/7/2002 14:37,Darin Wright,Eclipse,PC,6,2/6/2002 14:31,other,P1,Darin_Swanson,Darin Swanson,normal,2.0 M3,2,0
9421,Platform,Debug,darin.eclipse,VERIFIED,FIXED,NPE out of the LaunchView on shutdown with running target,2/11/2002 17:04,Darin Wright,Eclipse,PC,4,2/11/2002 15:11,other,P1,Darin_Swanson,Darin Swanson,normal,---,2,0
9424,JDT,Debug,darin.eclipse,VERIFIED,FIXED,JavaDebugOptionsManager attempting to modify resource in resource change callback,2/11/2002 17:08,Darin Wright,Eclipse,PC,4,2/11/2002 15:22,All,P1,Darin_Swanson,Darin Swanson,normal,2.0 M3,2,0
9523,JDT,Debug,darin.eclipse,VERIFIED,FIXED,redundant menu entry in variables view,4/18/2002 9:39,Darin Wright,Eclipse,PC,12,2/13/2002 4:56,Windows 2000,P1,akiezun,Adam Kiezun,normal,2.0 M6,2,0
9618,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Terminated targets not updating,2/13/2002 17:26,Darin Wright,Eclipse,Other,7,2/13/2002 10:07,Linux-Motif,P1,jared_burns,Jared Burns,critical,2.0 M3,2,0
9626,JDT,Debug,darin.eclipse,VERIFIED,FIXED,ConcurrentModificationException in JDIDebugTarget#canSuspend(),9/15/2005 14:55,Darin Wright,Eclipse,Other,3,2/13/2002 10:26,other,P1,jared_burns,Jared Burns,critical,2.0 M3,2,0
9652,Platform,Debug,darin.eclipse,VERIFIED,FIXED,IllegalArgumentException out of Console,2/14/2002 10:44,Darin Wright,Eclipse,PC,4,2/13/2002 11:06,other,P1,Darin_Swanson,Darin Swanson,critical,2.0 M3,2,0
9668,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Method breakpoints enabled for source methods,2/13/2002 15:14,Darin Wright,Eclipse,PC,5,2/13/2002 11:41,All,P1,Darin_Swanson,Darin Swanson,critical,2.0 M3,2,0
9845,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Remove All action activation in ExpressionsView,3/4/2002 17:26,Darin Wright,Eclipse,PC,8,2/14/2002 13:57,Windows 2000,P1,Darin_Swanson,Darin Swanson,normal,2.0 M4,2,0
9902,JDT,Debug,darin.eclipse,VERIFIED,FIXED,ImageDescriptorRegistry must empty hash map in dispose,2/26/2002 10:47,Darin Wright,Eclipse,PC,3,2/15/2002 8:58,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M3,2,0
10096,JDT,Debug,darin.eclipse,VERIFIED,FIXED,Eclipse not aware of launched JVM (JRockit 3.1.3),3/12/2002 12:12,Darin Wright,Eclipse,PC,8,2/22/2002 4:54,Windows 2000,P1,magnus.ihse.bursie,Magnus Ihse Bursie,critical,2.0 M4,2,0
10218,Platform,Debug,darin.eclipse,VERIFIED,FIXED,breakpoint change mechanism,2/27/2002 14:42,Darin Wright,Eclipse,PC,4,2/25/2002 16:53,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M4,2,0
10255,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Single click launching should not be the default,2/28/2002 10:44,Darin Wright,Eclipse,PC,4,2/26/2002 10:33,Windows 2000,P1,erich_gamma,Erich Gamma,normal,2.0 M4,2,0
10281,Platform,Debug,darin.eclipse,VERIFIED,FIXED,ClassPrepare events swamping system,3/25/2002 11:16,Darin Wright,Eclipse,All,7,2/26/2002 12:46,All,P1,support,OTI Support,major,---,1,0
10282,Platform,Debug,darin.eclipse,VERIFIED,FIXED,Rendering of changed variables,4/8/2002 17:34,Darin Wright,Eclipse,PC,10,2/26/2002 12:49,Windows 2000,P1,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
